iteration,chain,true_state_scenario,cost_model,cost_manual,lowest_cost
5132,1,porosity,65.72786700700533,40,40.0
5133,1,no_anomaly,0.7355389524068867,10,0.7355389524068867
5133,1,lack_of_penetration,187.97059490226474,110,110.0
5133,1,cracking,93.02505306634163,60,60.0
5133,1,porosity,76.0550078757261,40,40.0
5134,1,no_anomaly,0.8431902207705533,10,0.8431902207705533
5134,1,lack_of_penetration,158.66166855045302,110,110.0
5134,1,cracking,76.7659976034653,60,60.0
5134,1,porosity,84.82877874081044,40,40.0
5135,1,no_anomaly,0.40863633702479585,10,0.40863633702479585
5135,1,lack_of_penetration,115.88797527983422,110,110.0
5135,1,cracking,82.49938082309058,60,60.0
5135,1,porosity,54.107438772795106,40,40.0
5136,1,no_anomaly,0.905765065077826,10,0.905765065077826
5136,1,lack_of_penetration,130.6139918929233,110,110.0
5136,1,cracking,127.49869780168035,60,60.0
5136,1,porosity,74.78067976818286,40,40.0
5137,1,no_anomaly,0.8203229505779874,10,0.8203229505779874
5137,1,lack_of_penetration,119.97426812216129,110,110.0
5137,1,cracking,101.10599744337983,60,60.0
5137,1,porosity,63.65934082447112,40,40.0
5138,1,no_anomaly,0.5629294692879949,10,0.5629294692879949
5138,1,lack_of_penetration,119.06767313276092,110,110.0
5138,1,cracking,72.02922434009974,60,60.0
5138,1,porosity,63.74940892067032,40,40.0
5139,1,no_anomaly,0.48648003727457145,10,0.48648003727457145
5139,1,lack_of_penetration,140.3802904563276,110,110.0
5139,1,cracking,70.01838498647412,60,60.0
5139,1,porosity,61.50538566911831,40,40.0
5140,1,no_anomaly,1.509936742061715,10,1.509936742061715
5140,1,lack_of_penetration,113.87704725443925,110,110.0
5140,1,cracking,92.38020947007513,60,60.0
5140,1,porosity,65.93179399558343,40,40.0
5141,1,no_anomaly,0.8966675734927332,10,0.8966675734927332
5141,1,lack_of_penetration,152.29338033106373,110,110.0
5141,1,cracking,132.70233566549933,60,60.0
5141,1,porosity,56.4333844040417,40,40.0
5142,1,no_anomaly,0.8966675734927332,10,0.8966675734927332
5142,1,lack_of_penetration,152.29338033106373,110,110.0
5142,1,cracking,132.70233566549933,60,60.0
5142,1,porosity,56.4333844040417,40,40.0
5143,1,no_anomaly,0.8966675734927332,10,0.8966675734927332
5143,1,lack_of_penetration,152.29338033106373,110,110.0
5143,1,cracking,132.70233566549933,60,60.0
5143,1,porosity,56.4333844040417,40,40.0
5144,1,no_anomaly,0.9537826596743226,10,0.9537826596743226
5144,1,lack_of_penetration,138.90532041217932,110,110.0
5144,1,cracking,85.15484891991757,60,60.0
5144,1,porosity,52.899751548205586,40,40.0
5145,1,no_anomaly,0.9537826596743226,10,0.9537826596743226
5145,1,lack_of_penetration,138.90532041217932,110,110.0
5145,1,cracking,85.15484891991757,60,60.0
5145,1,porosity,52.899751548205586,40,40.0
5146,1,no_anomaly,1.021364740220726,10,1.021364740220726
5146,1,lack_of_penetration,113.19508985466659,110,110.0
5146,1,cracking,127.04104869445918,60,60.0
5146,1,porosity,82.87880812450706,40,40.0
5147,1,no_anomaly,1.1750313785408995,10,1.1750313785408995
5147,1,lack_of_penetration,120.6687824390719,110,110.0
5147,1,cracking,101.81842234197362,60,60.0
5147,1,porosity,49.854605623467194,40,40.0
5148,1,no_anomaly,0.7482594025645339,10,0.7482594025645339
5148,1,lack_of_penetration,127.85650761056122,110,110.0
5148,1,cracking,102.5972847775912,60,60.0
5148,1,porosity,53.7387356017614,40,40.0
5149,1,no_anomaly,1.2646197607931164,10,1.2646197607931164
5149,1,lack_of_penetration,110.34790140752868,110,110.0
5149,1,cracking,102.41505977871742,60,60.0
5149,1,porosity,79.15875598385423,40,40.0
5150,1,no_anomaly,0.9051245750763226,10,0.9051245750763226
5150,1,lack_of_penetration,156.70868756415075,110,110.0
5150,1,cracking,126.51604705586593,60,60.0
5150,1,porosity,68.93327304803587,40,40.0
5151,1,no_anomaly,1.2027292843056692,10,1.2027292843056692
5151,1,lack_of_penetration,112.66887211924276,110,110.0
5151,1,cracking,81.45315956838309,60,60.0
5151,1,porosity,58.24423263932235,40,40.0
5152,1,no_anomaly,1.2669819994166887,10,1.2669819994166887
5152,1,lack_of_penetration,113.61740987445114,110,110.0
5152,1,cracking,84.32675823919118,60,60.0
5152,1,porosity,55.99886066087412,40,40.0
5153,1,no_anomaly,1.2391834001120183,10,1.2391834001120183
5153,1,lack_of_penetration,114.58878493684524,110,110.0
5153,1,cracking,123.86176294820572,60,60.0
5153,1,porosity,78.79066712351707,40,40.0
5154,1,no_anomaly,0.5718461255418872,10,0.5718461255418872
5154,1,lack_of_penetration,125.37378741003603,110,110.0
5154,1,cracking,84.1272941473061,60,60.0
5154,1,porosity,58.99597568709471,40,40.0
5155,1,no_anomaly,1.3676365608435737,10,1.3676365608435737
5155,1,lack_of_penetration,112.47365106226901,110,110.0
5155,1,cracking,138.10006612412528,60,60.0
5155,1,porosity,77.84636342845874,40,40.0
5156,1,no_anomaly,0.8104221491495378,10,0.8104221491495378
5156,1,lack_of_penetration,114.86918551437182,110,110.0
5156,1,cracking,101.65156588733541,60,60.0
5156,1,porosity,67.36464811758742,40,40.0
5157,1,no_anomaly,0.3498770118764616,10,0.3498770118764616
5157,1,lack_of_penetration,118.96508890225716,110,110.0
5157,1,cracking,148.16612058190805,60,60.0
5157,1,porosity,71.98583724199982,40,40.0
5158,1,no_anomaly,1.465599191969038,10,1.465599191969038
5158,1,lack_of_penetration,118.18100195728368,110,110.0
5158,1,cracking,74.3582643457394,60,60.0
5158,1,porosity,59.47232107013885,40,40.0
5159,1,no_anomaly,1.441257619281593,10,1.441257619281593
5159,1,lack_of_penetration,110.97015924175282,110,110.0
5159,1,cracking,119.73625994521944,60,60.0
5159,1,porosity,78.42607225206586,40,40.0
5160,1,no_anomaly,1.409014747699976,10,1.409014747699976
5160,1,lack_of_penetration,112.40468905235868,110,110.0
5160,1,cracking,76.31226157403111,60,60.0
5160,1,porosity,71.87341339672042,40,40.0
5161,1,no_anomaly,0.6832220441016634,10,0.6832220441016634
5161,1,lack_of_penetration,125.4656910714987,110,110.0
5161,1,cracking,147.3081057251418,60,60.0
5161,1,porosity,61.735580464083604,40,40.0
5162,1,no_anomaly,0.5912342940874094,10,0.5912342940874094
5162,1,lack_of_penetration,124.61296423758301,110,110.0
5162,1,cracking,131.84091245189344,60,60.0
5162,1,porosity,66.51658509881536,40,40.0
5163,1,no_anomaly,0.7159055413194892,10,0.7159055413194892
5163,1,lack_of_penetration,133.23061552515162,110,110.0
5163,1,cracking,127.33154390532894,60,60.0
5163,1,porosity,58.79169633401905,40,40.0
5164,1,no_anomaly,0.6026791225985417,10,0.6026791225985417
5164,1,lack_of_penetration,118.56860748385836,110,110.0
5164,1,cracking,101.19946708172867,60,60.0
5164,1,porosity,69.70925712393701,40,40.0
5165,1,no_anomaly,1.2346768711653044,10,1.2346768711653044
5165,1,lack_of_penetration,112.8973603516971,110,110.0
5165,1,cracking,98.40160859660523,60,60.0
5165,1,porosity,64.55322198818202,40,40.0
5166,1,no_anomaly,1.3949676061200222,10,1.3949676061200222
5166,1,lack_of_penetration,130.71244093379576,110,110.0
5166,1,cracking,89.67060774816159,60,60.0
5166,1,porosity,68.21639912787853,40,40.0
5167,1,no_anomaly,0.6784048230449335,10,0.6784048230449335
5167,1,lack_of_penetration,111.89394757177713,110,110.0
5167,1,cracking,124.92079107654183,60,60.0
5167,1,porosity,64.69422144419885,40,40.0
5168,1,no_anomaly,1.3357924700215207,10,1.3357924700215207
5168,1,lack_of_penetration,115.08548835054879,110,110.0
5168,1,cracking,72.6238794914131,60,60.0
5168,1,porosity,65.34788863911217,40,40.0
5169,1,no_anomaly,1.6577211195275476,10,1.6577211195275476
5169,1,lack_of_penetration,121.44542749535323,110,110.0
5169,1,cracking,87.66706044021103,60,60.0
5169,1,porosity,62.82685203200973,40,40.0
5170,1,no_anomaly,0.5283370138935883,10,0.5283370138935883
5170,1,lack_of_penetration,120.78489291994558,110,110.0
5170,1,cracking,85.04760306164592,60,60.0
5170,1,porosity,64.54531125066218,40,40.0
5171,1,no_anomaly,0.7006645151760893,10,0.7006645151760893
5171,1,lack_of_penetration,115.8815029015681,110,110.0
5171,1,cracking,150.568682792025,60,60.0
5171,1,porosity,68.96108758982014,40,40.0
5172,1,no_anomaly,0.8828167262840214,10,0.8828167262840214
5172,1,lack_of_penetration,162.17333947473034,110,110.0
5172,1,cracking,128.92078611840418,60,60.0
5172,1,porosity,69.82061698163315,40,40.0
5173,1,no_anomaly,1.138157015616309,10,1.138157015616309
5173,1,lack_of_penetration,111.65877928450873,110,110.0
5173,1,cracking,83.37166919775319,60,60.0
5173,1,porosity,66.0714082202914,40,40.0
5174,1,no_anomaly,0.8865963374983754,10,0.8865963374983754
5174,1,lack_of_penetration,110.68335460845582,110,110.0
5174,1,cracking,104.17396230689297,60,60.0
5174,1,porosity,57.54614154272113,40,40.0
5175,1,no_anomaly,1.0852016609349846,10,1.0852016609349846
5175,1,lack_of_penetration,123.28424162805966,110,110.0
5175,1,cracking,83.1239227070062,60,60.0
5175,1,porosity,75.05681816871838,40,40.0
5176,1,no_anomaly,1.0090934227581416,10,1.0090934227581416
5176,1,lack_of_penetration,111.26147451891445,110,110.0
5176,1,cracking,100.64037357967207,60,60.0
5176,1,porosity,60.65438721413041,40,40.0
5177,1,no_anomaly,0.7669117084025134,10,0.7669117084025134
5177,1,lack_of_penetration,168.68547312535446,110,110.0
5177,1,cracking,102.37707545128613,60,60.0
5177,1,porosity,65.27552589611103,40,40.0
5178,1,no_anomaly,1.2522055674903176,10,1.2522055674903176
5178,1,lack_of_penetration,111.03022512884688,110,110.0
5178,1,cracking,99.41496204068702,60,60.0
5178,1,porosity,66.85278210130211,40,40.0
5179,1,no_anomaly,0.8619000257244835,10,0.8619000257244835
5179,1,lack_of_penetration,113.30885006511572,110,110.0
5179,1,cracking,112.27528960551692,60,60.0
5179,1,porosity,60.12457897703949,40,40.0
5180,1,no_anomaly,0.6151168539764129,10,0.6151168539764129
5180,1,lack_of_penetration,149.69185730149275,110,110.0
5180,1,cracking,112.74681394905622,60,60.0
5180,1,porosity,69.67882178651885,40,40.0
5181,1,no_anomaly,1.4308118608507048,10,1.4308118608507048
5181,1,lack_of_penetration,113.38832061460532,110,110.0
5181,1,cracking,76.27837911431357,60,60.0
5181,1,porosity,59.687856624026566,40,40.0
5182,1,no_anomaly,0.5095556083335373,10,0.5095556083335373
5182,1,lack_of_penetration,115.27194663356292,110,110.0
5182,1,cracking,109.63025521590669,60,60.0
5182,1,porosity,53.17364395156035,40,40.0
5183,1,no_anomaly,0.6015527061382886,10,0.6015527061382886
5183,1,lack_of_penetration,114.80605593566085,110,110.0
5183,1,cracking,95.58437613227012,60,60.0
5183,1,porosity,49.0438646381652,40,40.0
5184,1,no_anomaly,1.451498809688786,10,1.451498809688786
5184,1,lack_of_penetration,119.39901963169007,110,110.0
5184,1,cracking,83.4795801782322,60,60.0
5184,1,porosity,75.34073420416556,40,40.0
5185,1,no_anomaly,0.7831115998160965,10,0.7831115998160965
5185,1,lack_of_penetration,125.2233490197452,110,110.0
5185,1,cracking,103.77709049526642,60,60.0
5185,1,porosity,62.838130525174584,40,40.0
5186,1,no_anomaly,1.4954467693357787,10,1.4954467693357787
5186,1,lack_of_penetration,110.89982147572213,110,110.0
5186,1,cracking,71.2874955729184,60,60.0
5186,1,porosity,69.03995390251421,40,40.0
5187,1,no_anomaly,0.6697314676670119,10,0.6697314676670119
5187,1,lack_of_penetration,136.26835553082194,110,110.0
5187,1,cracking,110.54793162820212,60,60.0
5187,1,porosity,66.20563148070369,40,40.0
5188,1,no_anomaly,1.3899790602884499,10,1.3899790602884499
5188,1,lack_of_penetration,113.7728014393176,110,110.0
5188,1,cracking,78.90125779982537,60,60.0
5188,1,porosity,63.24558484151989,40,40.0
5189,1,no_anomaly,0.8025156428415825,10,0.8025156428415825
5189,1,lack_of_penetration,148.23159674555922,110,110.0
5189,1,cracking,91.07691980708938,60,60.0
5189,1,porosity,65.3162570878126,40,40.0
5190,1,no_anomaly,1.2059065580531736,10,1.2059065580531736
5190,1,lack_of_penetration,110.83334851348128,110,110.0
5190,1,cracking,105.59904135992605,60,60.0
5190,1,porosity,67.07770955350995,40,40.0
5191,1,no_anomaly,0.9471181537251583,10,0.9471181537251583
5191,1,lack_of_penetration,110.07809319914944,110,110.0
5191,1,cracking,82.97784663508592,60,60.0
5191,1,porosity,69.76762311600504,40,40.0
5192,1,no_anomaly,0.3891285117939547,10,0.3891285117939547
5192,1,lack_of_penetration,110.38761386092986,110,110.0
5192,1,cracking,77.24454289100646,60,60.0
5192,1,porosity,74.69192163337934,40,40.0
5193,1,no_anomaly,1.0454264712616912,10,1.0454264712616912
5193,1,lack_of_penetration,110.82489393235264,110,110.0
5193,1,cracking,145.25161576554717,60,60.0
5193,1,porosity,61.62729571716893,40,40.0
5194,1,no_anomaly,0.264732160191119,10,0.264732160191119
5194,1,lack_of_penetration,136.14878776503957,110,110.0
5194,1,cracking,77.33536694001498,60,60.0
5194,1,porosity,68.84771854511561,40,40.0
5195,1,no_anomaly,0.5393198208522476,10,0.5393198208522476
5195,1,lack_of_penetration,119.39191886781917,110,110.0
5195,1,cracking,97.1122831052692,60,60.0
5195,1,porosity,74.21535611896849,40,40.0
5196,1,no_anomaly,1.5329330286998644,10,1.5329330286998644
5196,1,lack_of_penetration,132.4329194249948,110,110.0
5196,1,cracking,124.448671219929,60,60.0
5196,1,porosity,66.70263750828398,40,40.0
5197,1,no_anomaly,0.6096453449761396,10,0.6096453449761396
5197,1,lack_of_penetration,132.61849442108382,110,110.0
5197,1,cracking,77.0410425524392,60,60.0
5197,1,porosity,68.28857835445169,40,40.0
5198,1,no_anomaly,1.627546213942691,10,1.627546213942691
5198,1,lack_of_penetration,117.94486655795137,110,110.0
5198,1,cracking,107.05530193713678,60,60.0
5198,1,porosity,66.7037851191617,40,40.0
5199,1,no_anomaly,1.627546213942691,10,1.627546213942691
5199,1,lack_of_penetration,117.94486655795137,110,110.0
5199,1,cracking,107.05530193713678,60,60.0
5199,1,porosity,66.7037851191617,40,40.0
5200,1,no_anomaly,0.9939333362330438,10,0.9939333362330438
5200,1,lack_of_penetration,164.21865639278707,110,110.0
5200,1,cracking,98.41390245659213,60,60.0
5200,1,porosity,63.50038329544064,40,40.0
5201,1,no_anomaly,0.9917800177287894,10,0.9917800177287894
5201,1,lack_of_penetration,111.4740644449474,110,110.0
5201,1,cracking,67.17631948443514,60,60.0
5201,1,porosity,72.97633707715906,40,40.0
5202,1,no_anomaly,1.4451394009502727,10,1.4451394009502727
5202,1,lack_of_penetration,111.45845025529081,110,110.0
5202,1,cracking,111.47911580982662,60,60.0
5202,1,porosity,65.464737143853,40,40.0
5203,1,no_anomaly,0.7285948957621813,10,0.7285948957621813
5203,1,lack_of_penetration,110.62787988627996,110,110.0
5203,1,cracking,111.31123775041789,60,60.0
5203,1,porosity,72.0820050059166,40,40.0
5204,1,no_anomaly,0.5319144893564731,10,0.5319144893564731
5204,1,lack_of_penetration,110.5540128638592,110,110.0
5204,1,cracking,120.04751592464773,60,60.0
5204,1,porosity,54.174028940486664,40,40.0
5205,1,no_anomaly,1.6002946776537874,10,1.6002946776537874
5205,1,lack_of_penetration,181.7417297171091,110,110.0
5205,1,cracking,79.22672764254969,60,60.0
5205,1,porosity,70.07063680688294,40,40.0
5206,1,no_anomaly,1.329097331564797,10,1.329097331564797
5206,1,lack_of_penetration,114.49176456064224,110,110.0
5206,1,cracking,73.54100360895535,60,60.0
5206,1,porosity,75.16230783589361,40,40.0
5207,1,no_anomaly,0.4682150671254559,10,0.4682150671254559
5207,1,lack_of_penetration,123.75843349851839,110,110.0
5207,1,cracking,136.3457881415711,60,60.0
5207,1,porosity,57.73152272409977,40,40.0
5208,1,no_anomaly,0.5981823991210433,10,0.5981823991210433
5208,1,lack_of_penetration,142.31523459449994,110,110.0
5208,1,cracking,126.03947883106125,60,60.0
5208,1,porosity,56.303884819771966,40,40.0
5209,1,no_anomaly,1.3514078231693938,10,1.3514078231693938
5209,1,lack_of_penetration,114.2656231097373,110,110.0
5209,1,cracking,79.04748095113536,60,60.0
5209,1,porosity,78.06387618256795,40,40.0
5210,1,no_anomaly,1.0776345318616742,10,1.0776345318616742
5210,1,lack_of_penetration,206.48806352111734,110,110.0
5210,1,cracking,88.51404169586183,60,60.0
5210,1,porosity,83.6160923936739,40,40.0
5211,1,no_anomaly,1.0058624493225876,10,1.0058624493225876
5211,1,lack_of_penetration,110.31034252460931,110,110.0
5211,1,cracking,120.38077206076704,60,60.0
5211,1,porosity,55.94946287163181,40,40.0
5212,1,no_anomaly,0.9477807073287248,10,0.9477807073287248
5212,1,lack_of_penetration,149.12770046801404,110,110.0
5212,1,cracking,86.59771709125746,60,60.0
5212,1,porosity,77.70719771293022,40,40.0
5213,1,no_anomaly,1.056229197715518,10,1.056229197715518
5213,1,lack_of_penetration,114.3835141545012,110,110.0
5213,1,cracking,100.66078727616383,60,60.0
5213,1,porosity,55.439411203878606,40,40.0
5214,1,no_anomaly,1.034966286712602,10,1.034966286712602
5214,1,lack_of_penetration,138.92250197874336,110,110.0
5214,1,cracking,88.45149352712875,60,60.0
5214,1,porosity,77.02579241510755,40,40.0
5215,1,no_anomaly,0.9499736200089526,10,0.9499736200089526
5215,1,lack_of_penetration,111.82648241410321,110,110.0
5215,1,cracking,119.73386300677218,60,60.0
5215,1,porosity,57.34870630070314,40,40.0
5216,1,no_anomaly,1.122004719805899,10,1.122004719805899
5216,1,lack_of_penetration,111.51248650869401,110,110.0
5216,1,cracking,86.8472910898956,60,60.0
5216,1,porosity,67.76682014911549,40,40.0
5217,1,no_anomaly,1.0264422874315182,10,1.0264422874315182
5217,1,lack_of_penetration,110.63179670382867,110,110.0
5217,1,cracking,129.08300810129464,60,60.0
5217,1,porosity,63.72218243929977,40,40.0
5218,1,no_anomaly,0.8938681447698926,10,0.8938681447698926
5218,1,lack_of_penetration,158.02888380323915,110,110.0
5218,1,cracking,82.90628376663602,60,60.0
5218,1,porosity,68.463710030637,40,40.0
5219,1,no_anomaly,0.9864186321003432,10,0.9864186321003432
5219,1,lack_of_penetration,110.20952972776334,110,110.0
5219,1,cracking,86.87060294640966,60,60.0
5219,1,porosity,63.71768721008161,40,40.0
5220,1,no_anomaly,0.740530303200595,10,0.740530303200595
5220,1,lack_of_penetration,116.79906114179217,110,110.0
5220,1,cracking,109.8573517795227,60,60.0
5220,1,porosity,58.47789429630122,40,40.0
5221,1,no_anomaly,0.6041286048867545,10,0.6041286048867545
5221,1,lack_of_penetration,169.69057489956867,110,110.0
5221,1,cracking,128.88409006850253,60,60.0
5221,1,porosity,59.01918983560019,40,40.0
5222,1,no_anomaly,0.8205815379394332,10,0.8205815379394332
5222,1,lack_of_penetration,112.50418270499604,110,110.0
5222,1,cracking,108.32445764298338,60,60.0
5222,1,porosity,55.5710281337165,40,40.0
5223,1,no_anomaly,0.6905310256198394,10,0.6905310256198394
5223,1,lack_of_penetration,110.14195384125199,110,110.0
5223,1,cracking,95.48924174324861,60,60.0
5223,1,porosity,65.87911480508328,40,40.0
5224,1,no_anomaly,0.6872559601831774,10,0.6872559601831774
5224,1,lack_of_penetration,110.31292982538874,110,110.0
5224,1,cracking,85.24011881237426,60,60.0
5224,1,porosity,66.96225961206572,40,40.0
5225,1,no_anomaly,1.289205864737536,10,1.289205864737536
5225,1,lack_of_penetration,112.80621001905915,110,110.0
5225,1,cracking,125.76761285294272,60,60.0
5225,1,porosity,62.91857414029951,40,40.0
5226,1,no_anomaly,0.8349990360236637,10,0.8349990360236637
5226,1,lack_of_penetration,149.4506137431427,110,110.0
5226,1,cracking,79.38176392987356,60,60.0
5226,1,porosity,70.3219508921191,40,40.0
5227,1,no_anomaly,0.8402585565026288,10,0.8402585565026288
